CandidateID,RequisitionID,Department,JobTitle,JobLevel,ApplicationDate,SourceChannel,HighestStageReached,Hired,EmployeeID,ApplicationToHireDays
CAND06914,REQ01137,Product,Group Product Manager,Manager,2023-09-20,,Hired,Yes,EMP01137,21.0
CAND06915,REQ01137,Product,Group Product Manager,Manager,2023-09-23,Referral,Onsite Interview,No,,
CAND06916,REQ01137,Product,Group Product Manager,Manager,2023-09-19,LinkedIn,Onsite Interview,No,,
CAND06917,REQ01137,Product,Group Product Manager,Manager,2023-09-11,LinkedIn,Skills Assessment,No,,
CAND06918,REQ01137,Product,Group Product Manager,Manager,2023-09-19,,Phone Screen,No,,
CAND06919,REQ01137,Product,Group Product Manager,Manager,2023-09-21,Company Careers Site,Applied,No,,
CAND06920,REQ01137,Product,Group Product Manager,Manager,2023-09-16,Company Careers Site,Withdrew,No,,
CAND06921,REQ01137,Product,Group Product Manager,Manager,2023-09-18,Job Board,Onsite Interview,No,,
CAND06922,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-10,LinkedIn,Hired,Yes,EMP01138,34.0
CAND06923,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-19,Company Careers Site,Applied,No,,
CAND06924,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-13,Referral,Phone Screen,No,,
CAND06925,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-04,University Recruiting,Skills Assessment,No,,
CAND06926,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-17,Recruiting Agency,Skills Assessment,No,,
CAND06927,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-15,LinkedIn,Applied,No,,
CAND06928,REQ01138,Marketing,Marketing Coordinator,Entry-Level,2026-05-17,Recruiting Agency,Onsite Interview,No,,
CAND06929,REQ01138,MARKETING,Marketing Coordinator,Entry-Level,2026-05-10,LinkedIn,Hired,No,,
CAND06930,REQ01139,Engineering,Software Engineer II,Mid-Level,2025-09-18,Recruiting Agency,Hired,Yes,EMP01139,47.0
CAND06931,REQ01139,Engineering,Software Engineer II,Mid-Level,2025-09-25,,Phone Screen,No,,
CAND06932,REQ01139,Engineering,Software Engineer II,Mid-Level,2025-09-23,Referral,Phone Screen,No,,
CAND06933,REQ01139,Engineering,Software Engineer II,Mid-Level,2025-09-11,University Recruiting,Offer Extended,No,,
CAND06934,REQ01139,Engineering,Software Engineer II,Mid-Level,2025-09-21,LinkedIn,Applied,No,,
CAND06935,REQ01139,Engineering,Software Engineer II,Mid-Level,2025-09-26,Company Careers Site,Onsite Interview,No,,
CAND06936,REQ01140,Sales,Director of Sales,Director,2023-05-07,Referral,Hired,Yes,EMP01140,19.0
CAND06937,REQ01140,Sales,Director of Sales,Director,2023-05-13,Company Careers Site,Applied,No,,
CAND06938,REQ01140,Sales,Director of Sales,Director,2023-05-13,Company Careers Site,Withdrew,No,,
CAND06939,REQ01140,Sales,Director of Sales,Director,2023-05-14,LinkedIn,Applied,No,,
CAND06940,REQ01140,Sales,Director of Sales,Director,2023-05-04,Referral,Applied,No,,
CAND06941,REQ01141,Product,Product Manager,Mid-Level,2024-09-15,University Recruiting,Hired,Yes,EMP01141,12.0
CAND06942,REQ01141,Product,Product Manager,Mid-Level,2024-09-05,LinkedIn,Phone Screen,No,,
CAND06943,REQ01141,Product,Product Manager,Mid-Level,2024-09-19,Recruiting Agency,Phone Screen,No,,
CAND06944,REQ01141,Product,Product Manager,Mid-Level,2024-09-15,Job Board,Withdrew,No,,
CAND06945,REQ01141,Product,Product Manager,Mid-Level,2024-09-10,Recruiting Agency,Onsite Interview,No,,
CAND06946,REQ01141,Product,Product Manager,Mid-Level,2024-09-17,Job Board,Skills Assessment,No,,
CAND06947,REQ01141,Product,Product Manager,Mid-Level,2024-09-05,LinkedIn,Applied,No,,
CAND06948,REQ01141,Product,Product Manager,Mid-Level,2024-09-12,Job Board,Offer Extended,No,,
CAND06949,REQ01142,Product,Associate Product Manager,Entry-Level,2025-10-14,Job Board,Hired,Yes,EMP01142,31.0
CAND06950,REQ01142,Product,Associate Product Manager,Entry-Level,2025-10-13,Company Careers Site,Phone Screen,No,,
CAND06951,REQ01142,Product,Associate Product Manager,Entry-Level,2025-10-15,LinkedIn,Phone Screen,No,,
CAND06952,REQ01142,Product,Associate Product Manager,Entry-Level,2025-10-15,Recruiting Agency,Phone Screen,No,,
CAND06953,REQ01142,Product,Associate Product Manager,Entry-Level,2025-10-20,Recruiting Agency,Onsite Interview,No,,
CAND06954,REQ01143,Engineering,Senior Software Engineer,Senior,2023-04-27,LinkedIn,Hired,Yes,EMP01143,25.0
CAND06955,REQ01143,Engineering,Senior Software Engineer,Senior,2023-04-29,LinkedIn,Onsite Interview,No,,
CAND06956,REQ01143,Engineering,Senior Software Engineer,Senior,2023-04-19,LinkedIn,Applied,No,,
CAND06957,REQ01143,Engineering,Senior Software Engineer,Senior,2023-04-18,Company Careers Site,Applied,No,,
CAND06958,REQ01144,Engineering,Software Engineer I,Entry-Level,2025-06-21,Referral,Hired,Yes,EMP01144,20.0
CAND06959,REQ01144,Engineering,Software Engineer I,Entry-Level,2025-06-12,LinkedIn,Skills Assessment,No,,
CAND06960,REQ01144,Engineering,Software Engineer I,Entry-Level,2025-06-11,Job Board,Skills Assessment,No,,
CAND06961,REQ01144,Engineering,Software Engineer I,Entry-Level,2025-06-25,Referral,Onsite Interview,No,,
CAND06962,REQ01144,Engineering,Software Engineer I,Entry-Level,2025-06-17,Referral,Hired,No,,
CAND06963,REQ01144,Engineering,Software Engineer I,Entry-Level,2025-06-16,,Phone Screen,No,,
CAND06964,REQ01145,Product,Associate Product Manager,Entry-Level,2024-11-04,LinkedIn,Hired,Yes,EMP01145,23.0
CAND06965,REQ01145,Product,Associate Product Manager,Entry-Level,2024-11-07,LinkedIn,Onsite Interview,No,,
CAND06966,REQ01145,Product,Associate Product Manager,Entry-Level,2024-11-01,LinkedIn,Withdrew,No,,
CAND06967,REQ01146,Engineering,Chief Technology Officer,C-Suite,2025-08-17,Referral,Hired,Yes,EMP01146,24.0
CAND06968,REQ01146,Engineering,Chief Technology Officer,C-Suite,2025-08-19,LinkedIn,Phone Screen,No,,
CAND06969,REQ01146,Engineering,Chief Technology Officer,C-Suite,2025-08-18,University Recruiting,Phone Screen,No,,
CAND06970,REQ01146,Engineering,Chief Technology Officer,C-Suite,2025-08-11,LinkedIn,Onsite Interview,No,,
CAND06971,REQ01146,Engineering,Chief Technology Officer,C-Suite,2025-08-13,Referral,Offer Extended,No,,
CAND06972,REQ01146,Engineering,Chief Technology Officer,C-Suite,2025-08-13,Company Careers Site,Applied,No,,
CAND06973,REQ01147,Customer Success,Senior CSM,Senior,2023-02-03,Job Board,Hired,Yes,EMP01147,16.0
CAND06974,REQ01147,Customer Success,Senior CSM,Senior,2023-02-05,LinkedIn,Phone Screen,No,,
CAND06975,REQ01147,Customer Success,Senior CSM,Senior,2023-02-02,Company Careers Site,Offer Extended,No,,
CAND06976,REQ01147,Customer Success,Senior CSM,Senior,2023-02-04,LinkedIn,Onsite Interview,No,,
CAND06977,REQ01147,Customer Success,Senior CSM,Senior,2023-02-06,Company Careers Site,Phone Screen,No,,
CAND06978,REQ01147,Customer Success,Senior CSM,Senior,2023-02-03,LinkedIn,Phone Screen,No,,
CAND06979,REQ01147,Customer Success,Senior CSM,Senior,2023-01-24,Job Board,Applied,No,,
CAND06980,REQ01148,Design,Product Designer,Mid-Level,2026-03-13,Referral,Hired,Yes,EMP01148,36.0
CAND06981,REQ01148,Design,Product Designer,Mid-Level,2026-03-20,Recruiting Agency,Phone Screen,No,,
CAND06982,REQ01148,Design,Product Designer,Mid-Level,2026-03-22,LinkedIn,Onsite Interview,No,,
CAND06983,REQ01148,Design,Product Designer,Mid-Level,2026-03-19,Job Board,Phone Screen,No,,
CAND06984,REQ01148,Design,Product Designer,Mid-Level,2026-03-10,Recruiting Agency,Applied,No,,
CAND06985,REQ01148,Design,Product Designer,Mid-Level,2026-03-20,Recruiting Agency,Withdrew,No,,
CAND06986,REQ01148,DESIGN,Product Designer,Mid-Level,2026-03-20,Job Board,Skills Assessment,No,,
CAND06987,REQ01149,Sales,Chief Revenue Officer,C-Suite,2026-06-23,Company Careers Site,Hired,Yes,EMP01149,13.0
CAND06988,REQ01149,Sales,Chief Revenue Officer,C-Suite,2026-06-20,Job Board,Applied,No,,
CAND06989,REQ01149,Sales,Chief Revenue Officer,C-Suite,2026-07-02,Company Careers Site,Phone Screen,No,,
CAND06990,REQ01149,Sales,Chief Revenue Officer,C-Suite,2026-06-26,Company Careers Site,Skills Assessment,No,,
CAND06991,REQ01149,Sales,Chief Revenue Officer,C-Suite,2026-06-13,Company Careers Site,Applied,No,,
CAND06992,REQ01150,People,Director of People,Director,2026-06-28,Referral,Hired,Yes,EMP01150,29.0
CAND06993,REQ01150,People,Director of People,Director,2026-06-22,LinkedIn,Applied,No,,
CAND06994,REQ01150,People,Director of People,Director,2026-06-18,University Recruiting,Applied,No,,
CAND06995,REQ01150,People,Director of People,Director,2026-06-26,LinkedIn,Skills Assessment,No,,
CAND06996,REQ01150,People,Director of People,Director,2026-06-29,LinkedIn,Withdrew,No,,
CAND06997,REQ01150,People,Director of People,Director,2026-07-07,Job Board,Phone Screen,No,,
CAND06998,REQ01150,People,Director of People,Director,2026-06-22,LinkedIn,Applied,No,,
CAND06999,REQ01150,People,Director of People,Director,2026-06-26,Job Board,Skills Assessment,No,,
CAND07000,REQ01150,People,Director of People,Director,2026-06-29,LinkedIn,Onsite Interview,No,,
CAND07001,REQ01151,Customer Success,Customer Success Manager,Mid-Level,2025-12-31,Company Careers Site,Hired,Yes,EMP01151,29.0
CAND07002,REQ01151,Customer Success,Customer Success Manager,Mid-Level,2025-12-21,Company Careers Site,Skills Assessment,No,,
CAND07003,REQ01151,Customer Success,Customer Success Manager,Mid-Level,2025-12-28,University Recruiting,Skills Assessment,No,,
CAND07004,REQ01151,Customer Success,Customer Success Manager,Mid-Level,2025-12-22,University Recruiting,Withdrew,No,,
CAND07005,REQ01152,Engineering,Software Engineer II,Mid-Level,2023-11-07,Referral,Hired,Yes,EMP01152,38.0
CAND07006,REQ01152,Engineering,Software Engineer II,Mid-Level,2023-11-01,LinkedIn,Phone Screen,No,,
CAND07007,REQ01152,Engineering,Software Engineer II,Mid-Level,2023-10-28,Job Board,Onsite Interview,No,,
CAND07008,REQ01152,Engineering,Software Engineer II,Mid-Level,2023-11-06,Referral,Applied,No,,
CAND07009,REQ01153,Finance,Finance Manager,Manager,2025-12-22,Job Board,Hired,Yes,EMP01153,30.0
CAND07010,REQ01153,Finance,Finance Manager,Manager,2025-12-27,Job Board,Skills Assessment,No,,
CAND07011,REQ01153,Finance,Finance Manager,Manager,2025-12-25,University Recruiting,Skills Assessment,No,,
CAND07012,REQ01153,Finance,Finance Manager,Manager,2025-12-12,Referral,Withdrew,No,,
CAND07013,REQ01153,Finance,Finance Manager,Manager,2025-12-21,Company Careers Site,Withdrew,No,,
CAND07014,REQ01153,Finance,Finance Manager,Manager,2025-12-26,Referral,Skills Assessment,No,,
CAND07015,REQ01153,Finance,Finance Manager,Manager,2025-12-25,LinkedIn,Onsite Interview,No,,
CAND07016,REQ01153,Finance,Finance Manager,Manager,2025-12-14,Job Board,Phone Screen,No,,
CAND07017,REQ01153,Finance,Finance Manager,Manager,2025-12-12,Referral,Onsite Interview,No,,
CAND07018,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-21,Recruiting Agency,Hired,Yes,EMP01154,20.0
CAND07019,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-26,Recruiting Agency,Onsite Interview,No,,
CAND07020,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-21,Company Careers Site,Onsite Interview,No,,
CAND07021,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-27,Referral,Withdrew,No,,
CAND07022,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-21,Referral,Onsite Interview,No,,
CAND07023,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-26,LinkedIn,Applied,No,,
CAND07024,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-26,Job Board,Onsite Interview,No,,
CAND07025,REQ01154,Engineering,Senior Software Engineer,Senior,2022-10-17,University Recruiting,Onsite Interview,No,,
CAND07026,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-10,LinkedIn,Hired,Yes,EMP01155,26.0
CAND07027,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-10,Job Board,Applied,No,,
CAND07028,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-03,Referral,Phone Screen,No,,
CAND07029,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-01,Referral,Phone Screen,No,,
CAND07030,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-19,Job Board,Withdrew,No,,
CAND07031,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-16,Job Board,Skills Assessment,No,,
CAND07032,REQ01155,Engineering,Senior Software Engineer,Senior,2022-10-03,LinkedIn,Skills Assessment,No,,
CAND07033,REQ01156,Customer Success,Senior CS Manager,Senior Manager,2024-09-03,Job Board,Hired,Yes,EMP01156,53.0
CAND07034,REQ01156,Customer Success,Senior CS Manager,Senior Manager,2024-09-03,University Recruiting,Phone Screen,No,,
CAND07035,REQ01156,Customer Success,Senior CS Manager,Senior Manager,2024-08-30,LinkedIn,Applied,No,,
CAND07036,REQ01156,Customer Success,Senior CS Manager,Senior Manager,2024-09-02,Referral,Phone Screen,No,,
CAND07037,REQ01157,Sales,Senior Account Executive,Senior,2025-04-29,Referral,Hired,Yes,EMP01157,30.0
CAND07038,REQ01157,Sales,Senior Account Executive,Senior,2025-05-07,University Recruiting,Phone Screen,No,,
CAND07039,REQ01157,Sales,Senior Account Executive,Senior,2025-05-08,LinkedIn,Phone Screen,No,,
CAND07040,REQ01157,Sales,Senior Account Executive,Senior,2025-05-02,LinkedIn,Skills Assessment,No,,
CAND07041,REQ01157,Sales,Senior Account Executive,Senior,2025-04-25,,Withdrew,No,,
CAND07042,REQ01157,Sales,Senior Account Executive,Senior,2025-04-29,Company Careers Site,Applied,No,,
CAND07043,REQ01157,Sales,Senior Account Executive,Senior,2025-05-05,LinkedIn,Offer Extended,No,,
CAND07044,REQ01158,Design,Product Designer,Mid-Level,2025-12-05,University Recruiting,Hired,Yes,EMP01158,31.0
CAND07045,REQ01158,Design,Product Designer,Mid-Level,2025-12-06,Job Board,Applied,No,,
CAND07046,REQ01158,Design,Product Designer,Mid-Level,2025-12-04,Recruiting Agency,Phone Screen,No,,
CAND07047,REQ01158,Design,Product Designer,Mid-Level,2025-12-04,Company Careers Site,Withdrew,No,,
CAND07048,REQ01158,Design,Product Designer,Mid-Level,2025-12-09,Job Board,Hired,No,,
CAND07049,REQ01158,Design,Product Designer,Mid-Level,2025-12-11,LinkedIn,Skills Assessment,No,,
CAND07050,REQ01159,Engineering,Senior Software Engineer,Senior,2025-10-14,Company Careers Site,Hired,Yes,EMP01159,27.0
CAND07051,REQ01159,Engineering,Senior Software Engineer,Senior,2025-10-23,University Recruiting,Skills Assessment,No,,
CAND07052,REQ01159,Engineering,Senior Software Engineer,Senior,2025-10-21,Job Board,Applied,No,,
CAND07053,REQ01160,Sales,Account Executive,Mid-Level,2025-02-19,Recruiting Agency,Hired,Yes,EMP01160,37.0
CAND07054,REQ01160,Sales,Account Executive,Mid-Level,2025-02-23,LinkedIn,Skills Assessment,No,,
CAND07055,REQ01160,Sales,Account Executive,Mid-Level,2025-02-20,Referral,Withdrew,No,,
CAND07056,REQ01160,Sales,Account Executive,Mid-Level,2025-02-23,Company Careers Site,Skills Assessment,No,,
CAND07057,REQ01160,Sales,Account Executive,Mid-Level,2025-02-15,Referral,Withdrew,No,,
CAND07058,REQ01160,Sales,Account Executive,Mid-Level,2025-02-16,LinkedIn,Withdrew,No,,
CAND07059,REQ01161,Engineering,Staff Engineer,Staff,2024-07-21,Recruiting Agency,Hired,Yes,EMP01161,15.0
CAND07060,REQ01161,Engineering,Staff Engineer,Staff,2024-07-17,Company Careers Site,Offer Extended,No,,
CAND07061,REQ01161,Engineering,Staff Engineer,Staff,2024-07-17,Job Board,Applied,No,,
CAND07062,REQ01161,Engineering,Staff Engineer,Staff,2024-07-19,LinkedIn,Offer Extended,No,,
CAND07063,REQ01161,Engineering,Staff Engineer,Staff,2024-07-18,Job Board,Withdrew,No,,
CAND07064,REQ01161,Engineering,Staff Engineer,Staff,2024-07-23,Company Careers Site,Applied,No,,
CAND07065,REQ01162,People,Senior HR Business Partner,Senior,2026-05-15,Referral,Hired,Yes,EMP01162,49.0
CAND07066,REQ01162,People,Senior HR Business Partner,Senior,2026-05-24,LinkedIn,Applied,No,,
CAND07067,REQ01162,People,Senior HR Business Partner,Senior,2026-05-20,Referral,Offer Extended,No,,
CAND07068,REQ01162,People,Senior HR Business Partner,Senior,2026-05-18,Job Board,Withdrew,No,,
CAND07069,REQ01162,People,Senior HR Business Partner,Senior,2026-05-17,Referral,Withdrew,No,,
CAND07070,REQ01162,People,Senior HR Business Partner,Senior,2026-05-09,Job Board,Phone Screen,No,,
CAND07071,REQ01162,People,Senior HR Business Partner,Senior,2026-05-06,Job Board,Phone Screen,No,,
CAND07072,REQ01162,People,Senior HR Business Partner,Senior,2026-05-21,Company Careers Site,Skills Assessment,No,,
CAND07073,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-22,Recruiting Agency,Hired,Yes,EMP01163,32.0
CAND07074,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-28,Referral,Skills Assessment,No,,
CAND07075,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-13,Referral,Phone Screen,No,,
CAND07076,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-26,Job Board,Offer Extended,No,,
CAND07077,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-26,Job Board,Skills Assessment,No,,
CAND07078,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-23,University Recruiting,Onsite Interview,No,,
CAND07079,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-31,Company Careers Site,Applied,No,,
CAND07080,REQ01163,Engineering,Software Engineer I,Entry-Level,2025-01-20,Referral,Applied,No,,
CAND07081,REQ01164,People,HR Generalist,Mid-Level,2025-02-01,LinkedIn,Hired,Yes,EMP01164,33.0
CAND07082,REQ01164,People,HR Generalist,Mid-Level,2025-01-30,Referral,Onsite Interview,No,,
CAND07083,REQ01164,People,HR Generalist,Mid-Level,2025-02-03,Referral,Offer Extended,No,,
CAND07084,REQ01164,People,HR Generalist,Mid-Level,2025-01-24,Job Board,Onsite Interview,No,,
CAND07085,REQ01164,People,HR Generalist,Mid-Level,2025-02-03,Referral,Onsite Interview,No,,
CAND07086,REQ01165,Sales,Account Executive,Mid-Level,2024-01-02,LinkedIn,Hired,Yes,EMP01165,33.0
CAND07087,REQ01165,Sales,Account Executive,Mid-Level,2024-01-02,University Recruiting,Offer Extended,No,,
CAND07088,REQ01165,Sales,Account Executive,Mid-Level,2024-01-03,Company Careers Site,Skills Assessment,No,,
CAND07089,REQ01165,Sales,Account Executive,Mid-Level,2024-01-03,Referral,Skills Assessment,No,,
CAND07090,REQ01166,Marketing,Marketing Specialist,Mid-Level,2026-01-26,University Recruiting,Hired,Yes,EMP01166,23.0
CAND07091,REQ01166,Marketing,Marketing Specialist,Mid-Level,2026-01-29,Company Careers Site,Skills Assessment,No,,
CAND07092,REQ01166,Marketing,Marketing Specialist,Mid-Level,2026-01-26,Company Careers Site,Phone Screen,No,,
CAND07093,REQ01166,Marketing,Marketing Specialist,Mid-Level,2026-01-28,University Recruiting,Onsite Interview,No,,
CAND07094,REQ01166,Marketing,Marketing Specialist,Mid-Level,2026-01-19,Recruiting Agency,Applied,No,,
CAND07095,REQ01166,Marketing,Marketing Specialist,Mid-Level,2026-02-03,Referral,Offer Extended,No,,
CAND07096,REQ01167,Customer Success,Senior CSM,Senior,2025-11-01,Referral,Hired,Yes,EMP01167,27.0
CAND07097,REQ01167,Customer Success,Senior CSM,Senior,2025-11-04,Recruiting Agency,Skills Assessment,No,,
CAND07098,REQ01167,Customer Success,Senior CSM,Senior,2025-10-25,Referral,Withdrew,No,,
CAND07099,REQ01167,Customer Success,Senior CSM,Senior,2025-10-26,University Recruiting,Skills Assessment,No,,
CAND07100,REQ01167,Customer Success,Senior CSM,Senior,2025-10-25,Job Board,Onsite Interview,No,,
CAND07101,REQ01167,Customer Success,Senior CSM,Senior,2025-11-05,Referral,Applied,No,,
CAND07102,REQ01167,Customer Success,Senior CSM,Senior,2025-10-28,Company Careers Site,Withdrew,No,,
CAND07103,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-04-03,Recruiting Agency,Hired,Yes,EMP01168,36.0
CAND07104,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-03-28,LinkedIn,Withdrew,No,,
CAND07105,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-04-02,Job Board,Applied,No,,
CAND07106,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-04-03,Company Careers Site,Offer Extended,No,,
CAND07107,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-04-02,Recruiting Agency,Applied,No,,
CAND07108,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-04-05,Referral,Skills Assessment,No,,
CAND07109,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-03-25,Company Careers Site,Withdrew,No,,
CAND07110,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-04-03,Job Board,Onsite Interview,No,,
CAND07111,REQ01168,Customer Success,Customer Success Manager,Mid-Level,2024-03-31,Referral,Applied,No,,
CAND07112,REQ01169,Product,Principal Product Manager,Staff,2023-06-24,Referral,Hired,Yes,EMP01169,23.0
CAND07113,REQ01169,Product,Principal Product Manager,Staff,2023-06-17,LinkedIn,Withdrew,No,,
CAND07114,REQ01169,Product,Principal Product Manager,Staff,2023-06-23,Company Careers Site,Applied,No,,
CAND07115,REQ01169,PRODUCT,Principal Product Manager,Staff,2023-07-02,Company Careers Site,Skills Assessment,No,,
CAND07116,REQ01169,Product,Principal Product Manager,Staff,2023-06-19,LinkedIn,Offer Extended,No,,
CAND07117,REQ01169,Product,Principal Product Manager,Staff,2023-06-30,Referral,Applied,No,,
CAND07118,REQ01169,Product,Principal Product Manager,Staff,2023-06-28,Job Board,Skills Assessment,No,,
CAND07119,REQ01169,Product,Principal Product Manager,Staff,2023-06-28,Referral,Applied,No,,
CAND07120,REQ01170,Engineering,Software Engineer I,Entry-Level,2025-10-29,Referral,Hired,Yes,EMP01170,31.0
CAND07121,REQ01170,Engineering,Software Engineer I,Entry-Level,2025-11-02,Company Careers Site,Skills Assessment,No,,
CAND07122,REQ01170,Engineering,Software Engineer I,Entry-Level,2025-11-01,University Recruiting,Onsite Interview,No,,
CAND07123,REQ01170,Engineering,Software Engineer I,Entry-Level,2025-11-06,LinkedIn,Withdrew,No,,
CAND07124,REQ01170,Engineering,Software Engineer I,Entry-Level,2025-10-20,Job Board,Onsite Interview,No,,
CAND07125,REQ01170,Engineering,Software Engineer I,Entry-Level,2025-11-07,Job Board,Phone Screen,No,,
CAND07126,REQ01171,Engineering,Senior Software Engineer,Senior,2025-08-24,Recruiting Agency,Hired,Yes,EMP01171,50.0
CAND07127,REQ01171,Engineering,Senior Software Engineer,Senior,2025-08-14,LinkedIn,Skills Assessment,No,,
CAND07128,REQ01171,Engineering,Senior Software Engineer,Senior,2025-08-17,Company Careers Site,Phone Screen,No,,
CAND07129,REQ01172,Marketing,Marketing Manager,Manager,2024-07-11,LinkedIn,Hired,Yes,EMP01172,47.0
CAND07130,REQ01172,Marketing,Marketing Manager,Manager,2024-07-03,LinkedIn,Offer Extended,No,,
CAND07131,REQ01172,Marketing,Marketing Manager,Manager,2024-07-05,Referral,Onsite Interview,No,,
CAND07132,REQ01172,Marketing,Marketing Manager,Manager,2024-07-05,Company Careers Site,Onsite Interview,No,,
CAND07133,REQ01172,Marketing,Marketing Manager,Manager,2024-07-18,LinkedIn,Onsite Interview,No,,
CAND07134,REQ01173,Marketing,Senior Marketing Specialist,Senior,2026-05-19,Referral,Hired,Yes,EMP01173,27.0
CAND07135,REQ01173,Marketing,Senior Marketing Specialist,Senior,2026-05-27,LinkedIn,Applied,No,,
CAND07136,REQ01173,Marketing,Senior Marketing Specialist,Senior,2026-05-13,LinkedIn,Skills Assessment,No,,
CAND07137,REQ01173,Marketing,Senior Marketing Specialist,Senior,2026-05-12,LinkedIn,Withdrew,No,,
CAND07138,REQ01173,Marketing,Senior Marketing Specialist,Senior,2026-05-19,LinkedIn,Onsite Interview,No,,
CAND07139,REQ01173,Marketing,Senior Marketing Specialist,Senior,2026-05-09,LinkedIn,Skills Assessment,No,,
CAND07140,REQ01174,SALES,Account Executive,Mid-Level,2024-01-28,Referral,Hired,Yes,EMP01174,23.0
CAND07141,REQ01174,Sales,Account Executive,Mid-Level,2024-02-03,Recruiting Agency,Skills Assessment,No,,
CAND07142,REQ01174,Sales,Account Executive,Mid-Level,2024-01-21,Referral,Applied,No,,
CAND07143,REQ01174,SALES,Account Executive,Mid-Level,2024-02-01,Job Board,Skills Assessment,No,,
CAND07144,REQ01174,Sales,Account Executive,Mid-Level,2024-02-01,Recruiting Agency,Applied,No,,
CAND07145,REQ01174,Sales,Account Executive,Mid-Level,2024-01-28,LinkedIn,Phone Screen,No,,
CAND07146,REQ01174,Sales,Account Executive,Mid-Level,2024-01-18,Company Careers Site,Onsite Interview,No,,
CAND07147,REQ01174,Sales,Account Executive,Mid-Level,2024-01-20,LinkedIn,Applied,No,,
CAND07148,REQ01174,Sales,Account Executive,Mid-Level,2024-01-24,Job Board,Withdrew,No,,
CAND07149,REQ01175,Engineering,Director of Engineering,Director,2025-01-22,Recruiting Agency,Hired,Yes,EMP01175,26.0
CAND07150,REQ01175,Engineering,Director of Engineering,Director,2025-01-25,University Recruiting,Withdrew,No,,
CAND07151,REQ01175,Engineering,Director of Engineering,Director,2025-01-13,LinkedIn,Phone Screen,No,,
CAND07152,REQ01175,Engineering,Director of Engineering,Director,2025-01-26,LinkedIn,Withdrew,No,,
CAND07153,REQ01175,Engineering,Director of Engineering,Director,2025-01-24,LinkedIn,Applied,No,,
CAND07154,REQ01175,Engineering,Director of Engineering,Director,2025-01-19,University Recruiting,Offer Extended,No,,
CAND07155,REQ01175,ENGINEERING,Director of Engineering,Director,2025-01-23,Referral,Applied,No,,
CAND07156,REQ01175,Engineering,Director of Engineering,Director,2025-01-13,LinkedIn,Phone Screen,No,,
CAND07157,REQ01175,Engineering,Director of Engineering,Director,2025-01-17,LinkedIn,Skills Assessment,No,,
CAND07158,REQ01176,Product,Product Manager,Mid-Level,2026-05-23,Referral,Hired,Yes,EMP01176,21.0
CAND07159,REQ01176,Product,Product Manager,Mid-Level,2026-05-31,Recruiting Agency,Skills Assessment,No,,
CAND07160,REQ01176,PRODUCT,Product Manager,Mid-Level,2026-05-21,Company Careers Site,Phone Screen,No,,
CAND07161,REQ01176,Product,Product Manager,Mid-Level,2026-05-15,Job Board,Applied,No,,
CAND07162,REQ01176,Product,Product Manager,Mid-Level,2026-05-29,Company Careers Site,Withdrew,No,,
CAND07163,REQ01176,Product,Product Manager,Mid-Level,2026-05-31,Recruiting Agency,Phone Screen,No,,
CAND07164,REQ01176,Product,Product Manager,Mid-Level,2026-05-17,Recruiting Agency,Skills Assessment,No,,
CAND07165,REQ01176,Product,Product Manager,Mid-Level,2026-05-29,Recruiting Agency,Applied,No,,
CAND07166,REQ01177,Sales,Sales Development Rep,Entry-Level,2025-01-25,LinkedIn,Hired,Yes,EMP01177,22.0
